,agbd,agbd_pi_lower,agbd_pi_upper,agbd_se,agbd_t,agbd_t_se,algorithm_run_flag,beam,channel,degrade_flag,delta_time,elev_lowestmode,l2_quality_flag,l4_quality_flag,lat_lowestmode,lon_lowestmode,master_frac,master_int,predict_stratum,predictor_limit_flag,response_limit_flag,selected_algorithm,selected_mode,selected_mode_flag,sensitivity,shot_number,solar_elevation,surface_flag,xvar_1,xvar_2,xvar_3,xvar_4
14770,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.73994085,-30.895858764648438,0,0,6.022517404187957,-55.6743584147036,0.73994085,116550912,b'',255,255,1,0,0,0.6209194660186768,155570800200091255,-22.947690963745117,1,-9999.0,-9999.0,-9999.0,-9999.0
14771,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.74820685,-30.829334259033203,0,0,6.022937498762277,-55.67405699169391,0.7482068500000001,116550912,b'',255,255,1,0,0,0.7163888216018677,155570800200091256,-22.947967529296875,1,-9999.0,-9999.0,-9999.0,-9999.0
14772,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.75647286,-30.967233657836914,0,0,6.02335750795732,-55.673755622678414,0.7564728500000002,116550912,b'',255,255,1,0,0,0.7540038228034973,155570800200091257,-22.948246002197266,1,-9999.0,-9999.0,-9999.0,-9999.0
14773,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.76473884,-30.834741592407227,0,0,6.023777527157225,-55.67345425053345,0.7647388500000001,116550912,b'',255,255,1,0,0,0.789429247379303,155570800200091258,-22.948522567749023,1,-9999.0,-9999.0,-9999.0,-9999.0
14774,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.77300484,-30.85796356201172,0,0,6.0241974655730655,-55.673152936113944,0.77300485,116550912,b'',255,255,1,0,0,0.7432102560997009,155570800200091259,-22.94879913330078,1,-9999.0,-9999.0,-9999.0,-9999.0
14775,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.78127085,-31.929872512817383,0,0,6.0246171326552815,-55.67285180391556,0.7812708500000001,116550912,b'',255,255,1,0,0,0.44476157426834106,155570800200091260,-22.94907569885254,1,-9999.0,-9999.0,-9999.0,-9999.0
14776,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.78953685,-30.817596435546875,0,0,6.025037200832839,-55.672550430104366,0.7895368500000002,116550912,b'',255,255,1,0,0,0.7910517454147339,155570800200091261,-22.949352264404297,1,-9999.0,-9999.0,-9999.0,-9999.0
14777,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.79780285,-30.864974975585938,0,0,6.025456968066874,-55.67224926405116,0.7978028500000001,116550912,b'',255,255,1,0,0,0.8140931725502014,155570800200091262,-22.949628829956055,1,-9999.0,-9999.0,-9999.0,-9999.0
14778,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.80606885,11.875361442565918,0,0,6.025885626866509,-55.67194246696378,0.80606885,116550912,b'',255,255,1,0,0,4.229038715362549,155570800200091263,-22.949905395507812,1,-9999.0,-9999.0,-9999.0,-9999.0
14779,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.81433485,676.6632690429688,0,0,6.026444367668081,-55.67155302228113,0.81433485,116550912,b'',255,255,1,0,0,0.8898701667785645,155570800200091264,-22.950260162353516,0,-9999.0,-9999.0,-9999.0,-9999.0
