,rx_Waveform,rx_Elevation
185,254.76398,21.994881258458022
186,254.77823,21.84519943114846
187,253.98627,21.695517603838894
188,252.72585,21.54583577652933
189,251.7585,21.39615394921975
190,251.6352,21.246472121910188
191,252.2943,21.096790294600623
192,253.173,20.94710846729106
193,253.78413,20.797426639981495
194,254.01695,20.64774481267193
195,253.98204,20.498062985362367
196,253.68831,20.348381158052803
197,253.01488,20.198699330743224
198,251.94736,20.04901750343366
199,250.78119,19.899335676124096
200,250.03123,19.749653848814532
201,250.04121,19.599972021504968
202,250.7428,19.450290194195404
203,251.68208,19.30060836688584
204,252.4121,19.150926539576275
205,252.73463,19.001244712266697
206,252.7453,18.851562884957133
207,252.6225,18.70188105764757
208,252.6091,18.552199230338005
209,252.90807,18.40251740302844
210,253.66496,18.252835575718876
211,254.82787,18.103153748409312
